Respondent ID,Category,Question,Response,Race,Gender,Province,Occupation,Demography
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Grass,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Alien invasive plants,White,Male,Western Cape,,European descent | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,White,Female,Western Cape,,Caucasian | Female | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Old and overgrown fynbos veldt,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,White,Male,Western Cape,,w | m | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,alien vegetation,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Grasslands,,Male,Eastern Cape,,nan | Male | Eastern Cape | nan
1.14366E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Natural veld,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fine fuels (fynbos grasses and invasive alien vegetation),,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,,,Western Cape,,nan | nan | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Indigenous - Fynbos,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos (10 to 15 years),White,Male,Western Cape,,caucasian | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Invasive alien species like Black wattle and rooikrans,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Invasive vegetation,,Female,Western Cape,"a.	Firefighter (general)","nan | Female | Western Cape | a.	Firefighter (general)"
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,"Fynbos, mostly medium but occasionally heavy fuel type",White,Male,Western Cape,"a.	Firefighter (general)","Caucasian | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos vegetation,,,Western Cape,"a.	Firefighter (general)","nan | nan | Western Cape | a.	Firefighter (general)"
1.14366E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Plantation,White,Male,KwaZulu Natal,,White | Male | KwaZulu Natal | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Invasive plant species,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Invasive alien plants,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Alien Invasive Vegetation,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Alien annual herbaceous grasses - in summer when dead.,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,"Invasive alien species such as Port Jackson, Pines, Gums",South African,Female,Western Cape,,South African  | Female | Western Cape | nan
1.14375E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,,,,,nan | nan | nan | nan
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,fynbos,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Alien vegetation,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14367E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,Fynbos vegetation,Coloured,Male,Western Cape,,Coloured | Male | Western Cape | nan
1.14375E+11,Review and Analysis,What types of fuel burn most often in wildland fires in your area?,grass,White,Male,Limpopo,"a.	Firefighter (general)","caucasian | Male | Limpopo | a.	Firefighter (general)"
